Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-01 00:00:00-05:00,0.7937537894072433,0.9195808000295421,0.6546808729702555,0.7852388024330139,12555177600,0.0,0.0
2000-02-01 00:00:00-05:00,0.7871309137557418,0.9077557646264122,0.7341509231439695,0.8675477504730225,7319782400,0.0,0.0
2000-03-01 00:00:00-05:00,0.8973484717908886,1.1381233482551014,0.8628165222338793,1.0279064178466797,8698356800,0.0,0.0
2000-04-01 00:00:00-05:00,1.0255408514393982,1.0558157230684926,0.7937538517797563,0.9389757513999939,8662404800,0.0,0.0
2000-05-01 00:00:00-04:00,0.9451246700552929,0.9555316396856313,0.6187307583574627,0.6357597708702087,9807750400,0.0,0.0
2000-06-01 00:00:00-04:00,0.6187308193657427,0.8722777875748123,0.608323848709253,0.7928077578544617,8105204800,0.0,2.0
2000-07-01 00:00:00-04:00,0.7890236889777855,0.9176887693548659,0.7095537149416594,0.769155740737915,5746770400,0.0,0.0
2000-08-01 00:00:00-04:00,0.7615877859231814,0.9309339245924435,0.6698188427325718,0.9224198460578918,5636086400,0.0,0.0
2000-09-01 00:00:00-04:00,0.928095840617589,0.9706688579733221,0.3841049164247634,0.3897809684276581,14516930400,0.0,0.0
2000-10-01 00:00:00-04:00,0.40397278889276683,0.4049188058574997,0.26489990781951567,0.29611995816230774,21905788800,0.0,0.0
2000-11-01 00:00:00-05:00,0.29422784101280386,0.3481538242888983,0.24408589926253063,0.24976283311843872,8488373600,0.0,0.0
2000-12-01 00:00:00-05:00,0.25733099597394304,0.26489994105170755,0.20624388823513165,0.22516494989395142,8858970400,0.0,0.0
2001-01-01 00:00:00-05:00,0.2251649210378646,0.34058583664850345,0.21854285282828462,0.32734084129333496,13709460800,0.0,0.0
2001-02-01 00:00:00-05:00,0.31314986479536977,0.33207093882503746,0.2724688823772534,0.2762529253959656,7023766400,0.0,0.0
2001-03-01 00:00:00-05:00,0.2696299725910914,0.35950689117064005,0.26016985328658876,0.33407652378082275,10799062400,0.0,0.0
2001-04-01 00:00:00-05:00,0.33437915284265357,0.4105194682615769,0.2838209862301939,0.3858460485935211,11158991200,0.0,0.0
