Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-01 00:00:00-05:00,0.7937537291562565,0.9195807302274809,0.6546808232757921,0.7852387428283691,12555177600,0.0,0.0
2000-02-01 00:00:00-05:00,0.7871307515168616,0.907755577525034,0.7341507718250191,0.8675475716590881,7319782400,0.0,0.0
2000-03-01 00:00:00-05:00,0.8973489921314173,1.138124008212435,0.8628170225505561,1.0279070138931274,8698356800,0.0,0.0
2000-04-01 00:00:00-05:00,1.0255408514393982,1.0558157230684926,0.7937538517797563,0.9389757513999939,8662404800,0.0,0.0
2000-05-01 00:00:00-04:00,0.9451245814466347,0.9555315501012842,0.6187307003493459,0.635759711265564,9807750400,0.0,0.0
2000-06-01 00:00:00-04:00,0.6187308658829852,0.8722778531541501,0.6083238944440817,0.7928078174591064,8105204800,0.0,2.0
2000-07-01 00:00:00-04:00,0.789023750122069,0.9176888404698693,0.7095537699275288,0.7691558003425598,5746770400,0.0,0.0
2000-08-01 00:00:00-04:00,0.761587539862943,0.9309336238184189,0.6698186263218214,0.922419548034668,5636086400,0.0,0.0
2000-09-01 00:00:00-04:00,0.9280957696561678,0.9706687837568042,0.38410488705642715,0.3897809386253357,14516930400,0.0,0.0
2000-10-01 00:00:00-04:00,0.4039727482358406,0.4049187651053638,0.2648998811592645,0.29611992835998535,21905788800,0.0,0.0
2000-11-01 00:00:00-05:00,0.29422798144479473,0.34815399045921885,0.2440860157622767,0.24976295232772827,8488373600,0.0,0.0
2000-12-01 00:00:00-05:00,0.2573309619141957,0.2648999059901518,0.2062438609371581,0.22516492009162903,8858970400,0.0,0.0
2001-01-01 00:00:00-05:00,0.2251649210378646,0.34058583664850345,0.21854285282828462,0.32734084129333496,13709460800,0.0,0.0
2001-02-01 00:00:00-05:00,0.31314996614372526,0.33207104629704154,0.27246897055954644,0.27625301480293274,7023766400,0.0,0.0
2001-03-01 00:00:00-05:00,0.2696299244847517,0.35950682702880715,0.26016980686808705,0.334076464176178,10799062400,0.0,0.0
2001-04-01 00:00:00-05:00,0.3343791011885011,0.4105194048454368,0.28382094238615524,0.38584598898887634,11158991200,0.0,0.0
2001-05-01 00:00:00-04:00,0.3846346844754387,0.40416181185068867,0.29214687856096305,0.30198588967323303,7468434400,0.0,0.0
2001-06-01 00:00:00-04:00,0.3047103972160804,0.3799419919743266,0.2929039148893142,0.3519389033317566,7638265600,0.0,0.0
2001-07-01 00:00:00-04:00,0.35784215979797807,0.3817585825825208,0.270197973158989,0.28442713618278503,8655102400,0.0,0.0
2001-08-01 00:00:00-04:00,0.2877568351636286,0.30122899781394963,0.26156946007580456,0.2807939946651459,5129359200,0.0,0.0
2001-09-01 00:00:00-04:00,0.28003697798626465,0.288816417654703,0.2222133415548973,0.2347768247127533,5531523200,0.0,0.0
2001-10-01 00:00:00-04:00,0.23447417196623693,0.29396348038270664,0.22448340611982406,0.2658078074455261,7544247200,0.0,0.0
2001-11-01 00:00:00-05:00,0.26717084822198056,0.3262049677054344,0.26111587953248544,0.3224209249019623,5369744800,0.0,0.0
2001-12-01 00:00:00-05:00,0.3187876747544184,0.36374520729001175,0.30410500122339795,0.33150285482406616,4629839200,0.0,0.0
2002-01-01 00:00:00-05:00,0.3337739690519218,0.3743413743977917,0.3065269716231164,0.37419047951698303,8515376800,0.0,0.0
2002-02-01 00:00:00-05:00,0.3684380693540663,0.39326321606267245,0.31697203564170623,0.3284758925437927,7837424000,0.0,0.0
2002-03-01 00:00:00-05:00,0.33195738518920354,0.3829699371816206,0.330292564644235,0.3582965135574341,5318583200,0.0,0.0
2002-04-01 00:00:00-05:00,0.353906317234667,0.3961385899756968,0.3481539714396082,0.36737850308418274,6422836000,0.0,0.0
2002-05-01 00:00:00-04:00,0.3676811247485248,0.3932632488851917,0.33513616121296896,0.3526949882507324,5976157600,0.0,0.0
2002-06-01 00:00:00-04:00,0.35405806883371577,0.35496591379288933,0.24189136858101407,0.26823046803474426,8708016800,0.0,0.0
2002-07-01 00:00:00-04:00,0.2680786780773878,0.2844270329771957,0.20889283896183056,0.23099270462989807,8118415200,0.0,0.0
2002-08-01 00:00:00-04:00,0.228721782505605,0.2459788685195003,0.2114655806905709,0.2232729196548462,5151686400,0.0,0.0
2002-09-01 00:00:00-04:00,0.2193370756197967,0.229933085110502,0.21267686177270131,0.21948882937431335,5291837600,0.0,0.0
