Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-01-01,0.326204910189413,0.3760060898392335,0.3206042943992623,0.3414936661720276,7927802400,0.0,0.0
2004-02-01,0.3399797256222866,0.364804868746628,0.3284758451183101,0.3620804250240326,4922030400,0.0,0.0
2004-03-01,0.3648049079196683,0.4259590559762869,0.3572368226168784,0.4093080759048462,11626115200,0.0,0.0
2004-04-01,0.4070380136147584,0.4477562804695448,0.3858460153891423,0.3902353048324585,8930174400,0.0,0.0
2004-05-01,0.3935658542626821,0.4356472300081933,0.3859969094588552,0.4247477352619171,5304275200,0.0,0.0
2004-06-01,0.4206610100689507,0.5175389015066683,0.417936566395287,0.4925620555877685,8227234400,0.0,0.0
2004-07-01,0.4859019449958122,0.5090622486539731,0.435041152799861,0.4895350933074951,9696579200,0.0,0.0
2004-08-01,0.4719763026959245,0.5325243835427081,0.449572972663315,0.52208012342453,8011365600,0.0,0.0
2004-09-01,0.5192037864713284,0.5944353581092986,0.5175389159916821,0.586563766002655,7673506400,0.0,0.0
2004-10-01,0.5921644352128532,0.805295646675099,0.5699128406545059,0.7931857109069824,16094366400,0.0,0.0
2004-11-01,0.7946997478160034,1.053090343310524,0.7877369091441901,1.0149447917938232,17439604000,0.0,0.0
2004-12-01,1.0261469276851356,1.0285687233272869,0.932447809909314,0.974831759929657,15948615200,0.0,0.0
2005-01-01,0.9805836239632084,1.179031318337603,0.9475843251052092,1.1640452146530151,25708244800,0.0,0.0
2005-02-01,1.1663168444774072,1.3756632456697258,1.1592022252969016,1.3581044673919678,21448946400,0.0,2.0
2005-03-01,1.3620396698775914,1.3656719580951735,1.1755501411025513,1.2615286111831665,14675920000,0.0,0.0
2005-04-01,1.2742441556382809,1.3456916742842495,1.0293256971417422,1.0916904211044312,19375518400,0.0,0.0
2005-05-01,1.0962315994896237,1.2394293162464651,1.002381592065985,1.2037055492401123,12858294400,0.0,0.0
2005-06-01,1.207640865189579,1.2339790741676049,1.0753417947186874,1.114396095275879,11327195600,0.0,0.0
2005-07-01,1.1150015786100376,1.343572570155399,1.098653295438502,1.2911977767944336,10094246400,0.0,0.0
2005-08-01,1.288775992702377,1.4631555930444295,1.2721249596533633,1.4195611476898191,9400806800,0.0,0.0
2005-09-01,1.4228907878635904,1.6517643290096269,1.3953411687493755,1.6230043172836304,12347770400,0.0,0.0
2005-10-01,1.6396552285066726,1.7553024912779702,1.4492298949584428,1.743496060371399,18643447200,0.0,0.0
2005-11-01,1.7328997541264706,2.1515924554249755,1.7216976117883662,2.05320143699646,13456427600,0.0,0.0
2005-12-01,2.087411438813775,2.284496840766205,2.0831729431081363,2.176417827606201,13064164400,0.0,0.0
2006-01-01,2.191251882724613,2.6156969962550605,2.145537291100779,2.286010503768921,21878371200,0.0,0.0
2006-02-01,2.2690568515428438,2.314770633230452,1.904252017541252,2.073484420776367,18760697200,0.0,0.0
2006-03-01,2.0840802799687643,2.118896284104331,1.7459172412343802,1.898802161216736,23192632400,0.0,0.0
2006-04-01,1.927563546067181,2.1812613090010333,1.8482443430302389,2.1310064792633057,20119282400,0.0,0.0
2006-05-01,2.142510154290137,2.234241074776399,1.7767966625303844,1.80949342250824,15608779200,0.0,0.0
2006-06-01,1.8119153626274935,1.910306379059746,1.6774979435036212,1.7338075637817385,17936623600,0.0,0.0
2006-07-01,1.7413768379291223,2.0777235023471032,1.5185582909228048,2.057440280914306,17479742000,0.0,0.0
2006-08-01,2.035036745068574,2.1191995510294683,1.8945643096951923,2.054109573364258,17887646000,0.0,0.0
2006-09-01,2.0731828114259043,2.3547338435737446,2.053202134219552,2.330514669418335,17721558400,0.0,0.0
2006-10-01,2.2735983638246653,2.5006553898687334,2.1979123516389616,2.4546382427215576,14387956800,0.0,0.0
2006-11-01,2.455245032883004,2.820352591635063,2.355036468548302,2.774940729141236,13834884000,0.0,0.0
2006-12-01,2.7791777932120585,2.795223525081951,2.3241561729962026,2.568469285964966,16890792800,0.0,0.0
2007-01-01,2.6123672620291085,2.9608238433069305,2.4794629873598377,2.5954136848449707,27209781200,0.0,0.0
2007-02-01,2.6105509859145384,2.7492067076445865,2.508526764470198,2.561506748199463,13722354800,0.0,0.0
2007-03-01,2.543947311975013,2.931458266905748,2.535470521835746,2.8127830028533936,15918644000,0.0,0.0
2007-04-01,2.8500207713170176,3.103113270659869,2.7125754307344017,3.0213732719421387,13459740000,0.0,0.0
2007-05-01,3.0150151973418224,3.6986077723617057,2.983529838505394,3.668939113616944,17365068000,0.0,0.0
2007-06-01,3.666215866480616,3.863301532667419,3.493652933178722,3.694673538208008,23279541600,0.0,0.0
2007-07-01,3.664702241556703,4.508446529368893,3.611722239356796,3.9889400005340576,24018573600,0.0,0.0
2007-08-01,4.045854174219495,4.227802690463164,3.379214938503917,4.192381381988525,24360798000,0.0,0.0
2007-09-01,4.236583245828653,4.692513887282734,3.935656847805386,4.646193981170654,20931223600,0.0,0.0
2007-10-01,4.681311270952195,5.755745247917301,4.629845037049904,5.750598907470703,23277791600,0.0,0.0
2007-11-01,5.709728048628754,5.833247898044625,4.560214181887838,5.516578197479248,26199790400,0.0,0.0
2007-12-01,5.505679370494247,6.144466216733509,5.358243515277088,5.996728420257568,17252678800,0.0,0.0
2008-01-01,6.032753403945565,6.062724805730113,3.818796119945364,4.097925186157227,35173888400,0.0,0.0
2008-02-01,4.124567247464771,4.135163082550665,3.4948624352669984,3.784890174865722,24865954400,0.0,0.0
2008-03-01,3.767331310300639,4.41217323953606,3.572364942553555,4.344358921051025,22927273600,0.0,0.0
2008-04-01,4.429127438806746,5.44937066433994,4.347690180335395,5.26621150970459,22786982400,0.0,0.0
2008-05-01,5.296787981527164,5.819927829679368,5.207176480398204,5.71427059173584,18588214400,0.0,0.0
2008-06-01,5.709728073965319,5.750598877072972,4.969522477900223,5.069124698638916,19475794800,0.0,0.0
2008-07-01,4.971943411888016,5.476918095554629,4.436088668773793,4.812095642089844,19749760800,0.0,0.0
2008-08-01,4.840857597694715,5.462994623306302,4.629240361907383,5.132399559020996,13085755200,0.0,0.0
2008-09-01,5.219285645075177,5.252587304032351,3.045289540516146,3.440974712371826,24067562400,0.0,0.0
2008-10-01,3.3882973338187874,3.5239261717511394,2.57331330739011,3.257209539413452,41426711200,0.0,0.0
2008-11-01,3.2069543155207447,3.384361816852231,2.3959067887770957,2.805517673492432,23619461600,0.0,0.0
2008-12-01,2.764041302721904,3.1364151477764377,2.5596903076436077,2.583909273147583,20213846800,0.0,0.0
2009-01-01,2.59995546494292,2.9417518525468505,2.3674487068154586,2.728621482849121,18105740800,0.0,0.0
2009-02-01,2.6974381299969155,3.118250099175894,2.619027778239722,2.7037956714630127,13867450800,0.0,0.0
2009-03-01,2.667768823710242,3.329564184646705,2.492480620061775,3.182431697845459,15424598000,0.0,0.0
2009-04-01,3.151249598139524,3.85088821570232,3.145194603906127,3.809412717819214,11821681200,0.0,0.0
2009-05-01,3.8085024828857534,4.114272288998374,3.614141290760149,4.111547946929932,9457142800,0.0,0.0
2009-06-01,4.131532456462658,4.432155336380382,4.022847296245542,4.311966896057129,12675572000,0.0,0.0
2009-07-01,4.3443591431217365,4.995256099852816,4.069468454390538,4.94651460647583,10942136800,0.0,0.0
2009-08-01,5.0016144250733205,5.222011419032441,4.826326340861558,5.092437744140625,8165124800,0.0,0.0
2009-09-01,5.085775894632278,5.718811382028609,4.968311434059362,5.611337661743164,9989319200,0.0,0.0
2009-10-01,5.611338017420792,6.318545206509582,5.47056182058727,5.706701755523682,12956176800,0.0,0.0
2009-11-01,5.746058593856195,6.297050619019123,5.617998680801868,6.0521321296691895,8454784800,0.0,0.0
2009-12-01,6.1226712102987655,6.477182709666891,5.7121518107838485,6.37969970703125,11393958800,0.0,0.0
2010-01-01,6.4614375026121245,6.526830210973392,5.7596800188547705,5.814476490020752,15168994400,0.0,0.0
2010-02-01,5.823861851662452,6.211372525941442,5.777844711516163,6.194721698760986,10776080000,0.0,0.0
2010-03-01,6.228932476368764,7.189535864440072,6.219850389452506,7.114454746246338,12154172800,0.0,0.0
2010-04-01,7.187417364703027,8.248530591010788,7.046339213638075,7.904312610626221,12367129600,0.0,0.0
2010-05-01,7.987564383082467,8.109872821324107,6.032148778398716,7.77685546875,18082654800,0.0,0.0
2010-06-01,7.861926261583044,8.446824877524875,7.332428813891732,7.614888191223144,16651252800,0.0,0.0
2010-07-01,7.698747249227195,8.052653904808851,7.253715779814377,7.788056373596191,15669704400,0.0,0.0
2010-08-01,7.88463369759174,8.00088636034366,7.131409345493323,7.359677791595459,9589120800,0.0,0.0
2010-09-01,7.491974699624379,8.92273657224573,7.45594869957042,8.590326309204102,11849919200,0.0,0.0
2010-10-01,8.662983224931216,9.657492837711278,8.40928466378112,9.111950874328612,12234577600,0.0,0.0
2010-11-01,9.149489560036848,9.727122895549606,9.014466464299304,9.419838905334473,9508086000,0.0,0.0
2010-12-01,9.5445701700063,9.889394364198807,9.533065682547612,9.765270233154297,6973234800,0.0,0.0
2011-01-01,9.8585168988049,10.553614127428446,9.834297728231656,10.272668838500977,10841535600,0.0,0.0
2011-02-01,10.332608988807984,11.04708115093456,10.224227044687222,10.693175315856934,9295949600,0.0,0.0
2011-03-01,10.761596993819966,10.949297758248614,9.8772849616006,10.550888061523438,11306458800,0.0,0.0
2011-04-01,10.629603244192085,10.751305406607203,9.692614217326978,10.599934577941896,9253829200,0.0,0.0
2011-05-01,10.588124112974088,10.651397579461328,9.972951353657765,10.53030014038086,6912060400,0.0,0.0
2011-06-01,10.561789131776727,10.660482315831624,9.400164623819853,10.1621675491333,9263850400,0.0,0.0
2011-07-01,10.170642431240656,12.245945036290614,10.117662449033002,11.82149887084961,10653946800,0.0,0.0
2011-08-01,12.04250129803446,12.0945726270166,10.687424428014046,11.650449752807615,16142599200,0.0,0.0
2011-09-01,11.680419594719009,12.80177836907388,11.094913929162232,11.544184684753418,11977448000,0.0,0.0
2011-10-01,11.515426633681916,12.918033992432036,10.724359895810176,12.25442123413086,13141427600,0.0,0.0
2011-11-01,12.0313016204858,12.3519067094513,10.999250842252804,11.570829391479492,8963701600,0.0,0.0
2011-12-01,11.581121264426685,12.384903486997077,11.433988151500705,12.26108169555664,6306532400,0.0,0.0
2012-01-01,12.394291171300798,13.872885302693154,12.382181181935897,13.819602966308594,6859854400,0.0,0.0
2012-02-01,13.878034911310788,16.578501421653495,13.74391959258086,16.421981811523438,11368554400,0.0,0.0
2012-03-01,16.595448762866628,18.813948284617616,15.628185771716671,18.150941848754883,15584338000,0.0,0.0
2012-04-01,18.21996368806548,19.496629331650627,16.802219146457485,17.679567337036133,15598990400,0.0,0.0
2012-05-01,17.70742462908972,18.066476874483374,15.808622198125398,17.490358352661133,11106345600,0.0,0.0
2012-06-01,17.23091242626242,17.86182843294744,16.605446724171053,17.68018341064453,7855825600,0.0,0.0
2012-07-01,17.702279774540077,18.766117230281345,17.25633954194922,18.490318298339844,8909650400,0.0,0.0
2012-08-01,18.64623176208069,20.61284869268436,18.17213620496207,20.13966178894043,8276206400,0.094643,0.0
2012-09-01,20.241938686437564,21.437128564099627,19.945192840948327,20.28268051147461,9199005200,0.0,0.0
2012-10-01,20.4061239291311,20.576084802445838,17.868585406576166,18.100265502929688,12142830000,0.0,0.0
2012-11-01,18.188435064576783,18.333766685112945,15.376953516191133,17.79500389099121,12929851200,0.094643,0.0
2012-12-01,18.131931348923725,18.160641735745735,15.309134794457025,16.254138946533203,12132752800,0.0,0.0
2013-01-01,16.91539611524518,16.951437018181384,13.286261512811588,13.912090301513672,13123423600,0.0,0.0
2013-02-01,14.022656671009852,14.811586254281115,13.367506614597362,13.481738090515137,9344034000,0.094643,0.0
2013-03-01,13.455855847155611,14.437397597954648,12.872154903428571,13.599017143249512,9176876800,0.0,0.0
2013-04-01,13.575671553924275,13.678587677436829,11.830710242561372,13.602705955505373,10963489600,0.0,0.0
2013-05-01,13.65431619991903,14.308368984920635,12.869084031775444,13.816217422485352,9447530400,0.108929,0.0
2013-06-01,13.93858769070848,14.053008383252289,12.02559975729417,12.262481689453123,7018536000,0.0,0.0
2013-07-01,12.452979969094516,14.143001510098411,12.407520353824555,13.994255065917969,6538114800,0.0,0.0
2013-08-01,14.093829587320725,15.887138304313163,14.016826299599114,15.067022323608398,8058338400,0.108929,0.0
2013-09-01,15.349550753974285,15.81087751245204,13.921367575524902,14.840598106384276,8630941200,0.0,0.0
2013-10-01,14.893511033170034,16.786134163034227,14.888219454043991,16.270954132080078,7837732000,0.0,0.0
2013-11-01,16.31204268693743,17.380067075703906,15.9497050559848,17.309717178344727,5225155600,0.108929,0.0
2013-12-01,17.4712158789127,18.00787625904135,16.870055388661246,17.565773010253906,7057397200,0.0,0.0
2014-01-01,17.39857179557722,17.54009476740855,15.453255065338482,15.673993110656738,8765954400,0.0,0.0
2014-02-01,15.736925747860248,17.2579843595015,15.633288842854745,16.476791381835938,5880366800,0.108929,0.0
2014-03-01,16.48660027496139,17.29231585746138,16.467386571984584,16.906152725219727,5001698800,0.0,0.0
2014-04-01,16.93826838503953,18.880740271316164,16.105781635324707,18.586549758911133,6435060800,0.0,0.0
2014-05-01,18.646717268358405,20.289959452622167,18.27913712222033,19.938129425048828,5735668400,0.1175,0.0
2014-06-01,20.079890322753357,21.074128762976223,19.71690847722218,20.60408973693848,4827739200,0.0,7.0
2014-07-01,20.734907049770225,22.047468794518515,20.52427724730618,21.19607734680176,4140344000,0.0,0.0
2014-08-01,21.040879789784853,22.814610407401087,20.681698730755485,22.725923538208008,3748308000,0.1175,0.0
2014-09-01,22.96374162783264,23.1152587216112,21.42183347936418,22.44902992248535,6105680000,0.0,0.0
2014-10-01,22.413374100724468,24.07337753774401,21.207923565093047,24.0644645690918,5441120800,0.0,0.0
2014-11-01,24.113485365680763,26.682589539537524,24.002075806016723,26.4998779296875,3281632800,0.1175,0.0
2014-12-01,26.587934009643977,26.686400099338343,23.779429195505184,24.70142364501953,4294378400,0.0,0.0
2015-01-01,24.927444896250726,26.85423650184588,23.41465576192309,26.21868705749512,5221053600,0.0,0.0
2015-02-01,26.417860770326897,29.897723582523405,25.977003365663457,28.747467041015625,4546140800,0.1175,0.0
2015-03-01,29.03840762157075,29.26981593416605,27.32643279888033,27.95550537109375,4554568400,0.0,0.0
2015-04-01,28.043118971143677,30.226895107550156,27.65668892002511,28.117259979248047,3984542000,0.0,0.0
2015-05-01,28.330699086676745,29.87417238479896,27.715107842299982,29.269813537597656,3816608400,0.13,0.0
2015-06-01,29.3920775123088,29.642501401500205,28.08355804176496,28.29788398742676,3514426800,0.0,0.0
2015-07-01,28.62952175102114,29.998955842448023,26.89686033935016,27.36612319946289,4233122400,0.0,0.0
2015-08-01,27.41124605953891,27.65264544158384,20.755840637675558,25.439441680908203,6427276400,0.13,0.0
2015-09-01,24.963092907825537,26.49056626725436,24.330800115247914,24.99708747863769,4826189200,0.0,0.0
2015-10-01,24.71833550484101,27.471868235576476,24.31946942421109,27.082067489624023,4450048400,0.0,0.0
2015-11-01,27.37668045143081,28.0610966846506,25.155723951487115,26.81011009216309,3002562400,0.13,0.0
2015-12-01,27.027297418233527,27.279931663542094,23.856853112683467,23.95699691772461,3687660800,0.0,0.0
2016-01-01,23.353865037373662,24.09128314849118,21.027809801330555,22.154420852661133,5087392000,0.0,0.0
2016-02-01,21.956399749532363,22.507187004825735,21.07331757725925,22.006471633911133,3243450400,0.13,0.0
2016-03-01,22.345566461772275,25.267766198027537,22.29293404786055,24.940534591674805,2984198400,0.0,0.0
2016-04-01,24.892472018122103,25.71855990364323,21.169357100698964,21.45082092285156,3489534800,0.0,0.0
2016-05-01,21.50346017688384,23.050373392205323,20.47371058085363,22.851287841796875,3602686000,0.1425,0.0
2016-06-01,22.79702532581972,23.457775957178026,21.065722965347785,22.00965118408203,3117990800,0.0,0.0
2016-07-01,21.98432620038268,24.070179314695764,21.72647366556313,23.99190139770508,2743118400,0.0,0.0
2016-08-01,24.03794710751196,25.377865122290174,23.943553409609542,24.42702865600586,2520514000,0.1425,0.0
2016-09-01,24.568612791302307,26.89260842288669,23.73299278299145,26.1680965423584,3872062400,0.0,0.0
2016-10-01,26.089402952759563,27.473616585136288,25.989869181819397,26.28152656555176,2747657200,0.0,0.0
2016-11-01,26.26300311396271,26.33475938852964,24.091780664964904,25.582469940185547,2886220000,0.1425,0.0
2016-12-01,25.678914663679997,27.45877817330176,25.18567041015538,26.946922302246094,2435086800,0.0,0.0
2017-01-01,26.94227354158126,28.48714983827601,26.700304729740136,28.23354721069336,2252488000,0.0,0.0
2017-02-01,29.55507405900244,31.986392933989183,29.55042159680896,31.872390747070312,2299874400,0.1425,0.0
2017-03-01,32.220882107400946,33.7654469876585,32.02459939586549,33.56916427612305,2246513600,0.0,0.0
2017-04-01,33.580845300505395,33.989769359585644,32.72794440938854,33.56682205200195,1493216400,0.0,0.0
2017-05-01,33.905640695681605,36.60453607593768,33.71169346841256,35.695556640625,2615927200,0.1575,0.0
2017-06-01,35.9390867532312,36.59841134187081,33.365137348863875,33.79217529296875,2736712400,0.0,0.0
2017-07-01,33.99396827808565,36.1314963104192,33.41441871766612,34.89731216430664,1688047600,0.0,0.0
2017-08-01,34.98413257757784,38.60220929257048,34.82223361110664,38.48019790649414,2644276000,0.1575,0.0
2017-09-01,38.819760752318366,38.85273856003064,35.13565260165361,36.304012298583984,2721496400,0.0,0.0
2017-10-01,36.33697995842621,39.96219789759232,35.912980718911015,39.81850814819336,2017165200,0.0,0.0
2017-11-01,40.01403317228302,41.514532458906736,38.93282830382872,40.48043823242188,2402653600,0.1575,0.0
2017-12-01,40.17678357208103,41.89070935100467,39.35173747126901,40.00657272338867,2124735200,0.0,0.0
2018-01-01,40.2264313861586,42.57628339357551,38.93566633728448,39.58104705810547,2638717600,0.0,0.0
2018-02-01,39.51958544695228,42.699212829134346,35.51727462865197,42.10820388793945,3711577200,0.1575,0.0
2018-03-01,42.379572306159794,43.556916156691344,39.15137796852751,39.82550048828125,2854910800,0.0,0.0
2018-04-01,39.55490891500795,42.474529067123854,38.128331945683016,39.22734069824219,2664617200,0.0,0.0
2018-05-01,39.50031077305835,45.18763177400671,39.22971207597736,44.35684585571289,2483905200,0.1825,0.0
2018-06-01,44.794768251140056,46.274501853690005,43.06483343838741,44.10851287841797,2110498000,0.0,0.0
2018-07-01,43.801125921663655,46.69387763947328,43.705810663901495,45.342811584472656,1574765600,0.0,0.0
2018-08-01,47.4492313796184,54.53575597790233,47.01555515543372,54.24028778076172,2801275600,0.1825,0.0
2018-09-01,54.61702606501494,54.91831388830764,51.48218418607882,53.97858047485352,2715888000,0.0,0.0
2018-10-01,54.507035579228464,55.826970096906216,49.279907494199655,52.33345031738281,3158994000,0.0,0.0
2018-11-01,52.37888951001014,53.17037087949006,40.71230000458532,42.70176696777344,3845305600,0.1825,0.0
2018-12-01,44.26168041438272,44.3768566949819,35.17466840342186,37.85014343261719,3595690000,0.0,0.0
2019-01-01,37.16626375161135,40.55199560186772,34.073274411036785,39.93771743774414,3312349600,0.0,0.0
2019-02-01,40.06250910381228,42.20048512902069,39.81535442533535,41.547813415527344,1890162400,0.1825,0.0
2019-03-01,41.9983026416817,47.63968676797618,40.846410073596445,45.77448654174805,2603925600,0.0,0.0
2019-04-01,46.18174590186178,50.23987799506589,45.39614666143361,48.35781097412109,2024470800,0.0,0.0
2019-05-01,50.57726241545912,51.88579185174511,42.16940738519669,42.18868637084961,2957826400,0.1925,0.0
2019-06-01,42.47936985421721,48.76176876437667,41.189989949688304,47.8787956237793,2060874800,0.0,0.0
2019-07-01,49.14881602945899,53.55157386677533,47.99732665393034,51.53646469116211,1895406800,0.0,0.0
2019-08-01,51.74450575431906,52.74359442903626,46.58699063701828,50.49625396728516,2724326400,0.1925,0.0
2019-09-01,50.12719067106116,54.98134390665809,49.59054063482292,54.38641357421875,2170268400,0.0,0.0
2019-10-01,54.6535201516767,60.64653758249767,52.23979950449807,60.40613555908203,2433210800,0.0,0.0
2019-11-01,60.59555345273623,65.07817889821095,60.50328094254346,64.89605712890625,1793326000,0.1925,0.0
2019-12-01,65.09574411657249,71.5987457029173,62.42148202812621,71.52080535888672,2388794800,0.0,0.0
2020-01-01,72.15160986182234,79.85048107401697,71.30159493435433,75.38362884521484,2934370400,0.0,0.0
2020-02-01,74.11470346988911,79.6970566308039,62.44096920442371,66.57901763916016,3019279200,0.1925,0.0
2020-03-01,68.91472136333685,74.21735647248038,51.90576383194978,62.08135223388672,6280072400,0.0,0.0
2020-04-01,60.17952716552764,71.90537956430637,57.83581995215746,71.72715759277344,3265299200,0.0,0.0
2020-05-01,69.8839414000402,79.15866716886872,69.78628847419814,77.62061309814453,2805936000,0.205,0.0
2020-06-01,77.78421869308802,91.15747517462744,77.65202626899884,89.30191040039062,3243375600,0.0,0.0
2020-07-01,89.38025009222567,104.20025769710604,87.28968230699694,104.0484848022461,3020283200,0.0,0.0
2020-08-01,105.94808990543416,128.27356903023792,105.64699451504475,126.35435485839844,4070061100,0.205,4.0
2020-09-01,130.23133191173957,135.35190843841357,101.13626602094912,113.60417938232422,3885245100,0.0,0.0
2020-10-01,115.39932748191684,123.00171436244202,105.66827407102345,106.78656005859376,2894666500,0.0,0.0
2020-11-01,107.03180139020948,119.66647557426852,105.27589431104812,116.78247833251952,2123077300,0.205,0.0
2020-12-01,118.90992356279564,136.38135031479197,117.92727814949394,130.38722229003906,2322189600,0.0,0.0
2021-01-01,131.2028311952691,142.57203181927082,124.186735436757,129.66990661621094,2240262000,0.0,0.0
2021-02-01,131.42884232276617,135.48717324265715,116.33540607382794,119.15560150146484,1833855600,0.205,0.0
2021-03-01,121.78409922397536,126.67514667290776,114.36387926724446,120.2095184326172,2650418200,0.0,0.0
2021-04-01,121.69553591522386,134.89250772467526,120.54411687562929,129.3716278076172,1889857500,0.0,0.0
2021-05-01,129.94239918988043,131.9401643209828,120.30793023852128,122.63043975830078,1711934900,0.22,0.0
2021-06-01,123.30206141835916,135.45679935252286,121.37977503621948,135.01319885253906,1606590000,0.0,0.0
2021-07-01,134.65831327453682,147.86783373841064,133.83024197376238,143.78668212890625,1919035100,0.0,0.0
2021-08-01,144.27955137842872,151.30820607594336,142.44598993742017,149.6717987060547,1461542800,0.22,0.0
2021-09-01,150.88331681470197,155.25688208577753,139.47056569834322,139.6976318359375,1797835100,0.0,0.0
2021-10-01,140.09255384791155,151.219007324419,136.50880093216557,147.89193725585938,1565079200,0.0,0.0
